FPS,BoundingBox_Area,Model_Confidence
20.626521390663097,242400,0.9964949488639832
32.19621674595888,242400,0.9964949488639832
28.950154437252845,242400,0.9967842102050781
28.791965770654624,242400,0.9968389272689819
24.001026216729716,242400,0.9989461302757263
26.648064894752082,242400,0.9989461302757263
39.76201615472544,242400,0.9969218373298645
13.81927282655328,242400,0.9855475425720215
25.53871047673975,242400,0.9845665097236633
35.43438357459392,242400,0.9789907932281494
28.8448335064093,242400,0.9739533066749573
37.130156915263456,242400,0.9717502593994141
33.18509666038704,242400,0.9691016674041748
22.080374979968095,242400,0.9458107948303223
20.771264827364995,242400,0.9418958425521851
58.483123295340235,242400,0.9368820786476135
51.1094141136465,242400,0.931571364402771
47.427459232156146,242400,0.9261935353279114
36.849614661247145,242400,0.9208447933197021
36.264650552779216,242400,0.915536105632782
35.74238210376136,241920,0.9102692604064941
19.705704901185896,241920,0.9048233032226562
30.307155067081005,241920,0.8993754386901855
34.21095547894802,241920,0.89391028881073
34.35864577205377,241920,0.8883980512619019
63.19369193655279,241920,0.8828200101852417
22.632619090073874,241920,0.8771263360977173
28.963148654106025,241920,0.871290922164917
28.091021705045968,241920,0.8652935028076172
43.12323926860283,241920,0.8591628074645996
21.590943183913353,241920,0.8528851270675659
36.32872781525864,241920,0.8464962244033813
29.944941931918315,241920,0.8407385349273682
31.049554106685015,241920,0.8353426456451416
16.86903793161352,241920,0.8301634192466736
49.721941068436514,241920,0.8255814909934998
32.40316208879716,241920,0.8244725465774536
31.438214066209348,241920,0.8269137144088745
45.523364135543005,241920,0.8301997184753418
30.144012181065797,241920,0.8341942429542542
36.40029617430682,241920,0.8385416269302368
21.40877339759433,241920,0.842888355255127
33.4350836489765,241920,0.848406970500946
47.504272929108225,241920,0.8542945981025696
35.553628364494614,241920,0.860170841217041
17.900799468234375,241920,0.866020143032074
36.774980530754846,241920,0.8717582821846008
33.229001960578046,241920,0.8773378729820251
22.174463079107195,241920,0.8826702833175659
24.156953159401322,241920,0.8879624605178833
35.829399880442885,241920,0.8930816650390625
44.44757445725102,241920,0.8978882431983948
48.39998841076693,241920,0.9024782180786133
23.58242530707497,241920,0.9068706631660461
29.361556142332482,241920,0.91094970703125
32.87067094903724,241920,0.9139479398727417
31.82320042962719,241920,0.917407214641571
22.924179323474895,241920,0.9206246137619019
32.82411017400158,241920,0.9257794618606567
31.490141307713433,241920,0.9296650886535645
18.594641841538852,241920,0.9314876794815063
20.204049549234124,241920,0.9594486355781555
27.298634487071656,241920,0.9594486355781555
53.5116112639528,241920,0.8185598850250244
49.3336126546034,241920,0.8185598850250244
44.81180466342343,214820,0.8185598850250244
47.162942878283935,214820,0.8185598850250244
16.166061641194517,214820,0.8185598850250244
48.93588252901973,214820,0.8185598850250244
47.625638667256034,214820,0.8185598850250244
47.840755364881254,214820,0.8185598850250244
15.183539855840833,214820,0.8185598850250244
28.43283762700939,214820,0.8185598850250244
63.026563588486326,214820,0.8185598850250244
35.18735193211999,214820,0.8185598850250244
24.052777722369537,214820,0.8185598850250244
47.97152881566531,214820,0.8185598850250244
31.237556363010988,214820,0.8185598850250244
22.13058804874407,214820,0.8185598850250244
37.7191736453325,214820,0.8185598850250244
35.363279503341644,214820,0.8185598850250244
35.90239267298518,214820,0.8185598850250244
28.71509057921104,214820,0.8185598850250244
23.259796147648505,214820,0.8185598850250244
29.996554085431573,214820,0.8185598850250244
37.05962164721874,214820,0.8185598850250244
19.486077389485608,214820,0.8185598850250244
50.1974034951854,214820,0.8185598850250244
28.16345275019625,214820,0.8185598850250244
43.03518949016582,214820,0.8185598850250244
